value,Nota
58.1232601377274,6
58.12396713793721,6
58.118342931187456,6
58.13483472391873,6
50.08052966675751,2
60.07581491040278,1
60.09727979219435,1
60.09533150734055,1
60.096968893579934,1
60.099378134361906,1
60.102202978026114,1
60.12193390834875,1
61.97748153622795,1
62.00133299636188,2
61.98582808503862,1
61.81892552829464,1
62.00390368582994,2
64.94947100313041,3
64.88626766445303,3
64.95816264432747,3
64.95364702735259,3
64.94885256874382,3
64.9454442141039,3
64.95673483659738,3
57.962888593156435,6
57.985393891538685,6
57.986137896993576,6
57.73891275147799,6
54.842151867379044,4
61.97468265394973,1
61.9659641905641,1
61.96893873408326,1
61.99196435353401,1
54.94088553092747,4
62.946996530793385,2
62.94255171822868,2
62.94884902357197,2
62.93155325001817,2
62.948920765662166,2
54.93953155724465,4
61.96874034654976,1
61.96421571268991,1
61.96480068105577,1
61.96319771883077,1
61.97659338104818,1
54.937161807430996,4
62.933977400450296,2
62.94323828626582,2
62.93925917041895,2
62.94081087034401,2
62.883985405092496,2
63.90967870017287,2
64.89616411183664,3
64.90303632985002,3
64.90730489290304,3
64.91387927943327,3
64.91130517953606,3
64.92522937070633,3
61.9530032417916,1
61.966897665267176,1
61.95107473951253,1
54.94058540023059,4
64.94158193644171,3
64.917401141483,3
64.90901108098497,3
64.91432146119047,3
64.91136756248746,3
64.90757747080855,3
64.91600900343991,3
54.94504597315079,4
57.76176343662503,6
57.9752981483384,6
58.00621237369785,6
57.597352578519754,6
54.947610337375025,4
61.97988287025432,1
61.97559504388576,1
61.97284449758748,1
61.971029957310265,1
61.969180494366384,1
61.94345739806379,1
54.939812279973296,4
62.99552218214183,2
62.97458990475463,2
62.96026588650118,2
62.953596226256494,2
62.96686583115724,2
62.97737598302495,2
54.94688146122429,4
61.9614691818772,1
61.96882298526098,1
61.955833486258946,1
61.987904390386724,1
54.94178980855536,4
62.94337395132928,2
62.936952592259104,2
62.92676005749539,2
62.94393717386208,2
62.905419214683775,2
64.91589684886866,3
64.91901301294973,3
64.9254186799143,3
64.92190582168074,3
64.92135058286632,3
64.92469908471062,3
64.93581248152277,3
69.04649713805415,6
69.04271113645211,6
62.13212274340127,2
62.09474181387237,2
65.11990724475812,4
65.09643152640129,4
65.11341190022192,4
65.11482784866718,4
67.05948986142754,5
67.06249713003233,5
67.07006065146933,5
65.11068183681756,4
65.09026864992826,4
65.09819307454701,4
65.05403187460583,4
67.06687973401121,5
66.99825743824324,4
68.04883693822016,5
69.068981405248,6
69.05397099732727,6
69.0970938941117,6
65.06832643625597,4
64.94677898951643,3
69.05138044339675,6
69.03829133919164,6
69.08063423228516,6
62.147419681083676,2
62.0709431505487,2
65.10928200627406,4
65.13611929611065,4
65.12712147641498,4
65.14086302469079,4
65.18137390916296,4
67.01365996392258,5
67.05819366019409,5
65.07948922842903,4
64.99666101644583,3
66.93538087244414,4
69.05033020901423,6
68.94688240259451,5
70.02744352379928,6
70.03597650627455,6
70.02435748568908,6
69.9825830523767,6
67.05269460353871,5
67.04171321820954,5
69.00555201139349,6
68.8717778951215,5
70.03186846536784,6
50.05257783745173,2
52.03887129833845,3
53.02911209805878,4
50.109698277374534,2
48.09625406949502,1
50.08190826287071,2
54.057318296897755,4
53.06823020527093,4
52.03835202145133,3
50.128372790667605,2
53.05994868433796,4
52.15663200651221,3
53.163124458921274,4
55.11144025165683,5
57.13354202765562,6
55.09654521162276,5
53.11874354940872,4
57.04640834177545,6
57.114492519537876,6
57.21530262566441,6
55.06932127344416,5
53.10683346243397,4
53.16685554324296,4
52.12484670053541,3
53.158932695868984,4
55.07090544828458,5
53.12785876608995,4
55.1190234236243,5
59.01236347079451,7
57.11054338707322,6
60.14717049192153,1
59.108736639007375,7
57.041347327199965,6
53.02267706630279,4
57.18542545854777,6
55.139926211865586,5
53.15246665336957,4
55.13203314827543,5
57.0657547145109,6
55.123387191251304,5
53.21581660220039,4
59.002423258663875,7
60.03554032642753,1
57.07613930184983,6
55.08214402545455,5
57.074119530851746,6
57.15715426033554,6
57.08025645892994,6
57.07000275783231,6
57.11785755338919,6
58.07741833066826,6
57.13002897814002,6
55.12966827040694,5
57.14410404808653,6
55.06852625833641,5
55.058140502641756,5
57.09434635017878,6
58.042906019898794,6
64.00263152660331,3
63.99447842659241,2
64.00312158649871,3
64.03707460945566,3
64.89204563121534,3
64.06248458047858,3
45.04981837017152,6
45.0582474705484,6
45.155268183803976,6
49.04449550966159,1
49.047025354514254,1
50.08434674810788,2
54.20509200663444,4
54.17572072148804,4
54.12723028693978,4
54.189971617416504,4
54.26556292049451,4
54.19393241013552,4
54.008954717985645,4
54.17484020865957,4
54.634085245112736,4
54.218776115700734,4
52.18503773429647,3
52.12451087935709,3
54.11224925290418,4
50.14647881955748,2
54.126652607795045,4
54.21172780232415,4
51.075005362151295,2
54.183747023428374,4
52.09756788943212,3
54.368436764555376,4
54.15446009573645,4
52.18453681618874,3
54.05972054536863,4
54.13710592928405,4
54.15704327691942,4
52.09030651582798,3
54.14023536446021,4
52.1388535990708,3
54.1174469931214,4
50.186783210492486,2
59.059080937680534,7
59.0755942899272,7
57.09868627646747,6
59.25299477089885,7
59.12095941522863,7
59.0695944091519,7
57.18679543197128,6
57.06399955498056,6
57.08741085937157,6
59.68167714600191,7
59.17585144829504,7
57.34948778429655,6
59.050441847172735,7
59.048225607824314,7
61.038183772361464,1
60.904940585408625,1
59.76970792190402,7
59.80685454881796,7
57.063738896661135,6
59.071581684306395,7
59.05745702107945,7
59.11708027668464,7
57.0623944637598,6
57.088015578872366,6
59.06744074445996,7
59.07236365176122,7
59.07526060026938,7
59.07446949646803,7
59.068767718230795,7
58.9923787955374,6
56.11033590649763,5
56.194398776800575,5
56.10110469568142,5
57.045683357249764,6
56.079263240850366,5
56.81725700330867,5
57.12290540475932,6
57.08375015349779,6
57.073609207200874,6
59.11292154538115,7
59.06827403007767,7
59.062051183547055,7
59.03511216602199,7
59.04722266831405,7
59.045961408901235,7
59.05100094029931,7
59.09639027660042,7
58.94186633030974,6
59.26881409395076,7
59.06989370285228,7
59.06470224915557,7
58.95952894204217,6
59.08407021076814,7
59.05065288738311,7
61.09184654476382,1
61.06511653999157,1
59.110736376341485,7
57.08449790675263,6
59.17418171390777,7
57.08417297492372,6
59.079535061902895,7
57.07077374307997,6
57.09078764152328,6
57.10248400498784,6
59.857178527972465,7
58.941771203545464,6
59.05249388727,7
59.090633185158964,7
59.11216455396666,7
57.08045248783964,6
59.05297204368888,7
61.01319639622409,1
59.68853952630157,7
57.07626811835058,6
59.095163089425135,7
57.07014312904607,6
57.103939439546714,6
64.01835122706699,3
62.89166345490036,2
64.0661249570055,3
64.05469920673757,3
61.059734404517144,1
64.11466299649685,3
61.026484699863936,1
61.027383223187144,1
61.09992766629925,1
61.06045899805417,1
63.04512293138585,2
65.89214006205775,4
66.22087758692227,4
66.05716856885118,4
64.05416989376701,3
64.15894840509414,3
65.99635589757445,4
66.03615047525447,4
66.312019853941,4
66.2235783538108,4
66.03747823294576,4
66.077945021856,4
63.98425405906784,2
64.00417376846453,3
63.98600572006861,2
66.04786027471646,4
66.02784443548663,4
66.45745040948513,4
64.00187248494963,3
64.01063792162806,3
66.02933059171792,4
63.98169321474667,2
61.018271994566625,1
61.04611641306215,1
60.996937070373804,1
64.12050474056667,3
61.056424872647504,1
60.99248870349783,1
61.03502582637713,1
69.15773521807445,6
69.11835413276899,6
66.01981727747858,4
66.01637721307537,4
65.99854829899661,4
66.00530410196168,4
66.03910899781867,4
66.01953706673832,4
69.1141986182276,6
71.04146758551428,7
72.20366078919963,1
69.0450006433031,6
71.02861250427786,7
71.06524984785952,7
69.4126315577633,6
71.4445876759219,7
73.08990395703469,1
66.04520515499685,4
68.05723884609797,5
68.05524948654224,5
68.09979127388075,5
68.04147674733063,5
68.05389432293492,5
68.96603088144117,5
69.07917965766485,6
69.07515582633374,6
71.05154585816635,7
71.0677430880213,7
71.04178750716417,7
71.0549982205394,7
71.01340421101843,7
71.01175632149098,7
71.04389461183213,7
71.96363736334418,7
69.02748888833439,6
71.01259927142759,7
71.12590338804183,7
69.02977906154551,6
69.04994061581516,6
66.01888298713772,4
68.92248198794377,5
65.41402655372646,4
69.03773112995162,6
58.01521004826421,6
55.13628703974956,5
55.06052113351298,5
55.07012967957829,5
55.0418029946873,5
53.033883943352066,4
65.064717418015,4
63.062057760933456,2
60.106732508662134,1
62.08231017768624,2
63.09251172592475,2
62.020832765449825,2
59.97158400798861,7
62.07988677004833,2
63.10095642979925,2
59.89390478975737,7
62.079345544462136,2
62.08510216538871,2
57.95560309847464,6
58.07773972076793,6
57.90981108224262,6
58.024496606091844,6
57.94987424946516,6
58.087013455054475,6
58.10391025044224,6
60.14889684188768,1
60.09634912562413,1
60.07242464579636,1
58.01665116091166,6
60.06948527864386,1
58.126939252597694,6
58.10133385069584,6
57.11648510883321,6
57.09728097540983,6
57.06497711462229,6
55.132890437896016,5
58.141886374298124,6
58.09857203815135,6
59.18080157796487,7
58.12587935925545,6
58.10961145342765,6
58.1039052711876,6
60.09939763610937,1
60.082944874896285,1
60.08730931050385,1
60.12965273225005,1
58.10810364886967,6
58.107868110051214,6
59.832820005423685,7
58.08732586732291,6
68.01240324817563,5
68.97576617121298,5
68.95764144311208,5
64.90019018740504,3
65.03069108469043,4
66.09988719409179,4
66.99241850215572,4
65.01785534867204,4
66.16516156356185,4
69.22963097304714,6
66.05139486376108,4
61.69480977750663,1
64.97111716879455,3
64.76865530639853,3
61.99608268054525,1
61.90427504599674,1
62.030571344297684,2
62.99595851413029,2
62.023136725476796,2
62.99346140673347,2
60.04979005364365,1
61.59553724502403,1
62.07996211037338,2
59.950370825325294,7
67.00318924642882,5
67.06291410725653,5
64.00500685208266,3
64.99700762432914,3
66.00251599068653,4
66.00427790499285,4
62.047846144780834,2
64.9997057180071,3
65.07095558449383,4
62.02633189936609,2
62.04930817413169,2
72.04683481526514,1
72.06044984412556,1
70.02328982571626,6
70.07817812811841,6
64.05924362202586,3
68.86298624052634,5
72.04278082467359,1
72.02613224652308,1
70.78443571618902,6
69.05733408401395,6
67.05073244593616,5
64.1060818389258,3
68.06790515491475,5
65.08223296529187,4
65.06838626969082,4
67.08027682447599,5
70.03688283573263,6
72.07780989497819,1
71.4234575080875,7
69.0404049247549,6
67.06157460872865,5
47.0343944605917,7
47.033237600187846,7
47.03128274906733,7
44.14420091901447,5
44.17559066844138,5
43.873330850874815,5
45.1310295312291,6
45.11027274380283,6
45.12901767467172,6
45.17973072068437,6
45.19287659345915,6
45.11501686057453,6
47.056677378953545,7
47.01856451869746,7
46.99758868592246,6
46.93360952511029,6
46.81910135532294,6
47.03027213878328,7
47.02593626004933,7
46.95422137000642,6
44.002558690948966,5
44.12524064620213,5
43.988282100316695,5
44.00451374453576,5
45.11205093758937,6
45.12706018577129,6
45.106934469129826,6
45.10587591551588,6
45.09604803835598,6
47.01700185034216,7
47.019012316238204,7
52.039400213509865,3
52.05130172342342,3
52.05510176459087,3
49.07698708874111,1
49.082038925638216,1
49.058549811935755,1
52.04173973375549,3
52.080532976097345,3
52.04922915083496,3
52.058313106320405,3
52.072056278271724,3
52.053392545335896,3
49.07581069644337,1
49.059187833121136,1
49.0769419154452,1
52.7304734052358,3
52.67216540003953,3
52.0893559797657,3
52.10251245975985,3
54.06034742067824,4
59.13273262517891,7
59.11870708867211,7
59.11383505167324,7
57.072270857188315,6
57.080446073208755,6
57.0713448462898,6
56.13603878059123,5
56.151064219828285,5
56.154805367526734,5
54.04637414931661,4
54.0590383369219,4
54.06368536040541,4
56.06340233028998,5
56.15967194365298,5
56.15731166893705,5
58.68465638736968,6
59.046527110711104,7
58.440200473149574,6
56.17308168007811,5
56.107855951135775,5
56.16742092650698,5
57.10335379242057,6
57.094259630250235,6
57.10991393792322,6
59.01889554065398,7
59.12267155680925,7
57.132537318793894,6
57.10780013358275,6
57.06321380853793,6
56.11713410789757,5
56.162667940057815,5
56.12835444658057,5
54.00416677324779,4
54.053307217788785,4
53.65632172702675,4
56.13411866561956,5
56.139978216624726,5
59.05932949698728,7
59.07997993525733,7
59.1217037881045,7
56.1887936326935,5
56.165198295190976,5
56.11482152868396,5
57.07628264436653,6
63.14506113891254,2
63.15244297156242,2
63.14770850871432,2
63.1573514026005,2
63.14247848464456,2
63.12455975878637,2
58.75784523483014,6
58.94858208265276,6
58.807604840646306,6
59.145737797422285,7
59.149968755763354,7
58.95146128569786,6
61.16515893640864,1
61.20725088001784,1
61.13469249459886,1
62.431911560894214,2
63.14987298960208,2
62.92966941173454,2
61.14364542744348,1
61.14277710200492,1
61.14284271719267,1
63.13357190164007,2
63.15766174776522,2
63.148938832294654,2
62.820687395599336,2
63.11151604769316,2
63.172001333736425,2
63.152263204650076,2
63.130341708707995,2
59.04047691676963,7
58.81706879881335,6
58.79692508591139,6
58.76255749016521,6
59.14438991366189,7
58.54664958100835,6
61.144164147176184,1
61.14751173521054,1
63.115009963038524,2
63.13092133872163,2
62.92748514396544,2
61.166536613694916,1
61.145002367535795,1
61.139676290384536,1
63.14026589756578,2
68.02458906121639,5
68.02418887322564,5
68.02830510421701,5
66.01850217036247,4
66.0104955886065,4
66.05679088006477,4
64.02446802062191,3
64.00406666338736,3
64.07392529423085,3
63.10502136283074,2
63.04568426824653,2
63.036296482256475,2
64.08171573343715,3
64.098865876956,3
64.09471069275266,3
68.12458750303686,5
68.0612862159526,5
68.0310014369547,5
64.09973510085797,3
64.06706907916303,3
64.07305181147585,3
66.06165718865745,4
66.08187439493287,4
66.04546001239957,4
68.02704955554798,5
68.03787940958853,5
66.0594708846453,4
65.999027928333,4
64.04110303570275,3
64.01241932133571,3
64.01931256928825,3
63.05290380329868,2
63.03754470671841,2
64.07876636563574,3
64.05893304176627,3
68.03740055722773,5
68.04687675946973,5
67.9818743384711,5
64.07944277497192,3
64.06166016636936,3
64.02815426172683,3
66.1061741463366,4
43.22474100755836,5
43.15706137772507,5
45.095861040820566,6
52.921034483895546,3
52.8270589301119,3
53.08792949411018,4
53.11541307399504,4
53.12324185244631,4
53.071892827309334,4
53.109413320047835,4
55.053116359442015,5
55.02103181327192,5
55.01833209549008,5
55.01372975190128,5
55.00840667470039,5
54.99549848391411,4
55.02778053791299,5
55.010389893309906,5
55.04557416764642,5
54.99546635500314,4
55.041923838681804,5
54.99699595531452,4
55.021469533423264,5
55.05696777589927,5
59.95541020535827,7
59.00842409138402,7
59.93702093702432,7
59.983959568547704,7
60.02872829528401,1
60.06951428028707,1
54.067395469817896,4
54.99612247033311,4
54.062271068417864,4
55.01110024210186,5
55.02243601598425,5
55.07387271214108,5
53.074022608852765,4
53.08441992003353,4
53.13472337556762,4
57.011765193307866,6
57.01298764214046,6
56.99688830581502,5
56.981807581627656,5
56.96568944630577,5
55.039007475442055,5
55.0934601096068,5
55.049486555873926,5
55.030502221392865,5
55.01080921729528,5
55.027014752127144,5
55.022910416636265,5
55.02468603980197,5
60.07746382038306,1
60.06894987051271,1
60.04366224149241,1
60.060084161694625,1
60.051737309591445,1
60.04791592066918,1
60.05053006380399,1
60.05146018541433,1
60.06981118310497,1
60.07147916211754,1
60.00111360259342,1
59.968901960337554,7
59.97839116048631,7
60.06477359228289,1
60.060612850817506,1
64.98146053141376,3
64.98069164465991,3
64.04665113627979,3
64.89481171342241,3
64.98008232120513,3
60.03780612760408,1
60.047508068788,1
59.08474523279982,7
60.008598464150715,1
60.035553315440836,1
60.05967978125599,1
59.10896996069366,7
59.06462854459628,7
59.056503980121406,7
63.03080425357717,2
63.061212490076464,2
62.943774360772444,2
62.97232498045155,2
63.04361301885537,2
60.020303923821444,1
60.04619368560313,1
60.053210784654375,1
60.06941341114074,1
60.05267101843447,1
60.06446170128457,1
60.07319654305519,1
60.07216894199261,1
64.10304512128785,3
64.0488509046829,3
64.00932653075017,3
64.03549023151992,3
64.02652543605679,3
64.0083345298908,3
64.02922976052486,3
64.07490963609598,3
64.0492290337959,3
64.0550660756447,3
63.94886405606936,2
64.02268967312908,3
63.74634722358761,2
64.06749662275409,3
65.1305278995524,4
68.91121440747199,5
68.94305313431482,5
68.03240418602662,5
68.92178292536289,5
68.92333233595531,5
67.92034578287434,5
67.99974390321897,5
63.97206828783958,2
64.04221676727366,3
62.99448169530776,2
63.90903108939485,2
63.988222085781885,2
64.03701558861863,3
61.981955967481234,1
61.99356668228093,1
66.945222536003,4
66.94266897909327,4
66.92111100882268,4
66.94464548224563,4
66.97468282204014,4
63.93448832178102,2
63.97092844647734,2
63.983531166447804,2
64.01506331402389,3
64.00240555761428,3
64.01614284665915,3
64.00347764555283,3
64.02280563934181,3
69.0646750885531,6
69.09871594089653,6
69.07392107771722,6
69.08375051766008,6
69.0622749212163,6
69.06002242545974,6
69.0644394839146,6
69.08044449768379,6
69.08057121048984,6
69.06749148799727,6
69.06613240359837,6
70.02726487650517,6
69.06290446009982,6
70.0830428974585,6
69.0730507497011,6
69.02211643990358,6
73.94519181900111,1
74.00897053449083,2
73.027573898811,1
73.92948507483626,1
74.03535399035495,2
75.0433526320564,2
74.03146877828176,2
68.97884736417969,5
69.06228595860867,6
68.06167399774992,5
68.91206580362741,5
69.10521501564958,6
69.08911745088011,6
65.98937649864148,4
65.81002929286186,4
65.61758221888455,4
69.0025566753421,6
69.04498479974913,6
69.08644056888203,6
69.05952464000329,6
69.07768344003017,6
69.05065984805024,6
69.05751432329863,6
69.06876130090014,6
43.008397400407425,5
43.032874646890036,5
42.962961420085485,4
39.98856023026368,2
39.97932989652669,2
39.9639131450173,2
43.12728160454573,5
43.04042627084993,5
42.991559416335264,4
43.13911238381289,5
43.09645849630124,5
39.997726112714346,2
39.97166706939336,2
39.974715483517514,2
42.98441591651727,4
43.03644149441934,5
39.9835952256482,2
49.24414483333883,1
46.50696500753132,6
46.734697599448296,6
48.126232464725256,1
50.1598921448016,2
47.92237067157199,7
48.10908606085698,1
48.10844167066885,1
48.039303227706974,1
50.059601321174505,2
47.14560797675564,7
48.13101254530568,1
48.14113947222584,1
48.20318995794472,1
48.11559437738439,1
50.05433888764505,2
50.058372575218236,2
54.196513065700174,4
54.17977819048978,4
54.971260554562626,4
54.19395950178725,4
54.98688753528494,4
55.14914970137838,5
55.137516523701436,5
55.15285445749408,5
55.11869976090967,5
55.14511422046066,5
55.156296073089955,5
55.16403932340056,5
55.169461702201424,5
55.159596355956324,5
57.12582417467279,6
57.13511911620617,6
57.15645917198127,6
50.138229389595274,2
50.10296708459505,2
52.06492649376585,3
50.07998012766365,2
55.07196245639964,5
59.008846372528566,7
59.10432285572087,7
59.111847111899195,7
57.071856612691846,6
57.06223754137298,6
57.07567557212911,6
55.029128184836,5
54.999953300073415,4
56.501898514594465,5
55.68745258759468,5
56.64609062085286,5
59.15821025235467,7
59.11525856890483,7
59.11262593777288,7
59.1000345928917,7
59.095682510034266,7
59.10785119651702,7
60.06737489988801,1
55.15023742457986,5
55.029491477327596,5
55.04913539469599,5
57.0,6
57.081056837838624,6
57.089514336524545,6
55.03547877058213,5
55.038933757376796,5
55.0459016216135,5
55.02561142584286,5
55.03812342754094,5
57.12335043131274,6
57.114881601721414,6
55.04524257503425,5
55.04202813206321,5
55.044855585025836,5
55.05261930235728,5
55.05805909211578,5
55.04207338666967,5
55.055719776104866,5
55.04270987401351,5
55.05293375014262,5
54.99598533158573,4
55.052587708053814,5
56.8124394368385,5
57.07486670652764,6
55.03327313631179,5
59.03314402679432,7
58.82509384174241,6
59.0382322794671,7
59.084534832637544,7
59.107455614491876,7
59.172171790751776,7
59.2057052711282,7
59.05150361273138,7
59.06784526885675,7
59.03785080299941,7
61.08928677612957,1
62.13883143903966,2
62.143306641610984,2
61.94810542906902,1
62.09198429307876,2
61.62173979110495,1
62.12072590220337,2
64.09053990867753,3
59.063335701520415,7
59.02284235290735,7
59.054800188068576,7
59.08007627006192,7
59.07812734994151,7
62.140829583726926,2
62.123707186521244,2
62.099135801151135,2
62.060233768163926,2
62.18838028071613,2
62.13980016416215,2
62.114876667370616,2
62.08684031355385,2
62.09023963957869,2
62.06729271612775,2
62.07564842082077,2
62.09894629001574,2
62.09295642745642,2
62.103567042776525,2
62.09731446333707,2
66.06579915646923,4
69.09302592326893,6
66.04471893458556,4
66.01574141266926,4
66.06103004659649,4
66.05919670465524,4
66.06348004843834,4
69.05278296752596,6
66.05764401938683,4
66.07384498316063,4
66.09917011290901,4
67.10514347699866,5
67.06893973887782,5
66.08084713413568,4
69.08139252683331,6
69.06680117369078,6
66.08472110968845,4
66.10263823850772,4
66.09250430584137,4
66.08045597274267,4
64.02560190841962,3
66.13740831528344,4
63.972414669961935,2
64.03485608700986,3
64.03364515793308,3
64.02964117510503,3
64.03361478723058,3
64.06804034750948,3
66.00766470673854,4
64.02388294074778,3
46.19745621989573,6
46.147842514839994,6
46.17342223990498,6
46.3190644177142,6
48.11034768983012,1
48.122428893838524,1
48.1434586593454,1
48.0965081037557,1
43.15935149582785,5
42.44109196566091,4
43.11626878515867,5
43.14483874120925,5
43.987955532111364,5
44.12225433446236,5
44.08135122335785,5
44.264446358763315,5
44.18730885968219,5
44.168371112956194,5
44.139337984826,5
44.159386325096825,5
46.225303393085326,6
40.01689761074931,3
48.098509389108536,1
49.04661560530798,1
50.07360443929931,2
46.20899279283358,6
45.26010394160058,6
46.208774246079244,6
47.187577643097015,7
48.24083709102708,1
48.11650672797437,1
48.016240764485914,1
43.165972091925376,5
42.14403043744324,4
43.16172925057023,5
43.09025312948417,5
44.023950418605004,5
44.088305570782914,5
44.194628313350755,5
44.242662318260074,5
44.22741317889187,5
44.07577506260242,5
44.25107593604327,5
46.179564090842504,6
46.19854472862212,6
50.98529317241412,2
51.00126126720238,2
50.99817788371137,2
50.84433225173937,2
50.98925804947281,2
51.002448872302395,2
50.996586723573,2
50.97875163680532,2
51.00279146148426,2
51.00627412740511,2
50.992716795692495,2
51.009589370188955,2
50.02093981434828,2
51.03260780559875,2
50.872718460064185,2
50.98293353966576,2
58.05515623631762,6
58.06870420081601,6
58.06468777269941,6
57.81613910832786,6
57.132652740331125,6
57.15409215791781,6
57.1642908977981,6
57.09274839380307,6
50.139387435249226,2
58.05615006515595,6
58.066876134904774,6
58.058076556752965,6
57.91590098900528,6
53.04795818173932,4
52.02313415558235,3
53.05907708551277,4
53.03714017137084,4
50.08119717214373,2
55.096054479469174,5
55.12498622610211,5
55.11252537015389,5
55.01530984736837,5
57.959853585793155,6
58.051403637527635,6
58.04595795246717,6
58.029999520166164,6
55.08665219813826,5
55.09006213733211,5
55.088296955444456,5
50.1070522160806,2
56.12790309691758,5
50.071656689390565,2
57.53632479858063,6
58.05583576661608,6
57.687453712290996,6
50.07585673104021,2
56.12832387853562,5
55.08770847073075,5
56.1342607236614,5
57.917023517440995,6
58.06830206180516,6
58.07614876966154,6
53.04271487729513,4
52.05586764893267,3
53.05399941061374,4
53.086754906189185,4
55.12844867663674,5
55.11567261826138,5
54.99297702934741,4
58.074320938456786,6
55.047403182244196,5
55.04557038324596,5
55.119601885883064,5
55.06959278892647,5
50.03458397295339,2
56.0901889375116,5
56.098949776577044,5
56.11753453783641,5
58.054193633388586,6
62.12058238137699,2
62.129409490096904,2
62.13545991853411,2
62.141060124654494,2
62.02656417443526,2
62.12154027095157,2
62.12217700399723,2
62.10231700139072,2
63.12747578901017,2
63.11991067269064,2
63.121877851870444,2
63.06078276080208,2
58.16012877608435,6
57.1640717780714,6
58.164749114724806,6
58.161054579837746,6
60.130825803467026,1
60.132206734053305,1
60.12594209420864,1
60.12455497434545,1
62.092741379980296,2
62.09323640406103,2
62.09829629069169,2
62.131361861530394,2
60.143029499446826,1
60.14061070778494,1
60.134805369680684,1
60.03424862706179,1
62.17423612096994,2
63.12444533637213,2
64.13317507211569,3
65.09921177259862,4
61.85528911006389,1
62.107648388892166,2
62.05499664769458,2
62.16119015085216,2
61.15005275732853,1
62.12788900891402,2
63.06728533588443,2
63.12089829181183,2
62.77015974962416,2
58.1404601316045,6
57.17858627408551,6
58.15128161210725,6
60.151821665408086,1
60.133990836145195,1
60.12740274412116,1
62.04625184577084,2
61.09172467087319,1
62.078581713406926,2
61.4229508790959,1
60.21758319398246,1
60.131296390697436,1
60.135395750014865,1
60.100694896815256,1
62.13404754977596,2
62.143146851264966,2
62.12256816755986,2
62.093960838201,2
65.01802349191804,4
65.0327605667684,4
65.03120551155779,4
64.84631121852395,3
65.38699385191197,4
65.05541297250906,4
65.05543142456052,4
64.94805957252235,3
67.02803601112595,5
67.02213666908519,5
67.01936295835024,5
67.01140215322448,5
62.026172482675264,2
62.04558278439931,2
62.06222109767493,2
63.06634670643584,2
63.07183108661205,2
63.06645414094524,2
63.034046015159014,2
66.95317240404813,4
67.02809968835764,5
67.02854314826438,5
67.04966633245454,5
63.06460854632958,2
63.07421325507488,2
63.09866641475984,2
62.60476887359571,2
66.88287652216114,4
67.03442166469868,5
67.05567796527365,5
67.0701611611179,5
67.04039688275525,5
66.9495139776292,4
62.01324662268654,2
61.04639363767369,1
62.04031874690677,2
63.08762185931459,2
63.06079225107113,2
63.04079819105024,2
67.01774117195453,5
66.07669665516968,4
67.05968394621725,5
67.0659549251433,5
62.912644919368006,2
63.042140450475536,2
63.06278985192378,2
63.07766492842982,2
65.04043718860989,4
65.05038042470802,4
65.03402855278564,4
60.151914510120406,1
60.14835444969196,1
60.13150808010627,1
60.1177238091365,1
60.111893466303975,1
60.090896821698344,1
60.08820558633064,1
60.093504170474546,1
60.027757260983975,1
60.04882988208944,1
60.017087977153814,1
60.1196177195242,1
60.13049044811164,1
60.12375577838137,1
60.04900681927563,1
60.08269366233089,1
64.03692543780288,3
64.01361153312078,3
64.03194494848006,3
64.08366333714571,3
64.06931658885132,3
64.04810474929197,3
64.03223329336757,3
63.94978799293657,2
64.0327420743167,3
64.078654611189,3
64.04685468745859,3
64.02885912205741,3
64.059624483367,3
64.0031510475855,3
64.03715042267068,3
63.9396096640974,2
63.98993994677903,2
64.03031690022165,3
64.01988429557645,3
64.02693768309527,3
64.01159887891217,3
64.02563404838213,3
64.02209016303894,3
64.04013543759497,3
63.96357349297389,2
63.97617421153288,2
64.05292227396308,3
64.03459947053518,3
64.98905529785995,3
64.99496159574176,3
64.92263327623515,3
65.00095136905682,4
65.0105144334718,4
65.01900156937815,4
64.96526789697647,3
64.8795510876458,3
64.89021840567369,3
64.72261893517489,3
64.63436692563461,3
64.8922690614537,3
64.88382168193093,3
64.99837197124111,3
64.98216505785943,3
63.994568768440196,2
63.91206216981002,2
63.97982309901137,2
64.03828293940033,3
64.02320677916039,3
64.02182933806193,3
64.0294389287734,3
64.00187004460685,3
63.92239689022131,2
64.0245024637638,3
64.02159905646162,3
61.86564021570462,1
61.98517981857925,1
62.0211507466138,2
61.90821323465839,1
61.870080821514364,1
62.02865064845949,2
62.00972254817982,2
64.08378912632055,3
64.86265627541354,3
64.9658371965116,3
64.92453831762259,3
64.9930467134697,3
64.99449738920023,3
64.93810313094767,3
64.02713757790508,3
64.02049337808576,3
64.02310399782012,3
64.02342331851438,3
64.06925940790109,3
64.02621850370609,3
63.9738257860963,2
64.0506047087894,3
64.02433378268783,3
64.0311324891776,3
64.03004462086253,3
64.01705991976232,3
64.02127765482668,3
64.02699037093551,3
64.0358750474743,3
64.01975969092119,3
64.03161153350167,3
67.02051631525408,5
67.10668753925377,5
67.06247327647814,5
67.08809832660218,5
67.10996692206227,5
67.08905796585768,5
67.06723973601734,5
67.02831549282205,5
66.96299471790039,4
67.0901944334038,5
67.06791678607786,5
67.11339855155033,5
67.10807373242586,5
67.09793060084733,5
66.93121237596716,4
67.04324430492385,5
66.98180749366765,4
67.03893519015844,5
67.0881074609823,5
67.06591013500822,5
67.09042500705918,5
67.06480175033397,5
67.01619594949271,5
67.04644158102225,5
